;x1;x2;u1;e1;u;f1;f2
25;0.9924276508976323;1.9705126526466505;0.23102805755827463;0.21857064473461474;1.2146249050772033;0.0;0.0
26;1.024220768729302;2.0488142679022854;0.23527542788621167;0.22192771001745565;1.2020023075646287;0.0;0.0
27;0.9967336948823582;2.137320239486385;0.2369210555574101;0.17804499020001985;1.212935824740389;0.0;0.0
28;1.0080290945404318;2.212693533199152;0.23995210026310615;0.2169495590189549;1.2446293247656983;0.0;0.0
29;1.00892581936509;2.2356056406214044;0.24482762333732638;0.23745527882436282;1.231158573241118;0.0;0.0
30;1.0167539544359365;2.2549290941702176;0.24739427864329833;0.2219767358184938;1.1871539371347533;0.0;0.0
31;1.0560374811416007;2.3199643912686754;0.24860546927661556;0.17044061619960352;1.2508689202258607;0.0;0.0
32;1.1365360009264711;2.313559645578249;0.25070961203759956;0.1945412237516853;1.180906264869111;0.0;0.0
33;1.1773062102191991;2.365317061836878;0.24803341994073577;0.04420521893347317;1.1957468796474189;0.0;0.0
34;1.1813504927694765;2.40537433476801;0.24444332785257378;0.017260103078401964;1.2099604813132732;0.0;0.0
35;1.2339961796165464;2.4543598298352562;0.2453549973850532;0.028020875365825496;1.2096347138389643;0.0;0.0
36;1.2227422082737514;2.490725237522628;0.24559309482856304;-0.024298900072759002;1.220579707315569;0.0;0.0
37;1.1885861323814433;2.57494300066342;0.24497270504837157;-0.000696637696264521;1.2432208795402164;0.0;0.0
38;1.231624889379584;2.629447841881838;0.24846054101940948;0.05471648156018191;1.2028820580206339;0.0;0.0
39;1.2555778406672466;2.758166552682183;0.24818509047181012;-0.028176684633814564;1.1908388760636337;0.0;0.0
40;1.2922061128371096;2.798685044157342;0.24371915916127257;-0.06538277528345779;1.2029237404183768;0.0;0.0
41;1.2809774063278423;2.8890940740745505;0.2419911709813522;-0.09083396495009761;1.2069136699104366;0.0;0.0
42;1.2583345351532909;2.899588135229891;0.24115783074072902;-0.07433763646460431;1.2025934760253212;0.0;0.0
43;1.2653341491907257;2.9466871570016395;0.24176499288121034;-0.05495320917469457;1.1775897163865818;0.0;0.0
44;1.2272780608225435;2.991638783171857;0.24058828371746635;-0.0881520840825563;1.1043057525764144;0.0;0.0
45;1.187651800572072;3.017040769794538;0.23842443291512402;-0.12171232641767075;1.187788990197771;0.0;0.0
46;1.1789034993824086;3.055808844504907;0.24143767025789323;0.000539473825028157;1.1570086527150112;0.0;0.0
47;1.1918506408513951;3.0728096571068075;0.24435407427405426;-0.022115868668982446;1.1471262577444108;0.0;0.0
